full_address,nearest_mrt_station,distance,num_mrt_2km
727 CLEMENTI WEST ST 2,Clementi,1.2048893831052314,2
128 BT BATOK WEST AVE 6,Bukit Batok,0.529943467851747,3
333A ANCHORVALE LINK,Sengkang,0.6107663125723585,3
40 CAMBRIDGE RD,Novena,0.7383550095613101,13
607 ANG MO KIO AVE 4,Yio Chu Kang,0.694529771992257,2
630 WOODLANDS RING RD,Woodlands,1.7004558209563823,2
409 JURONG WEST ST 42,Lakeside,1.198460319394258,2
386 TAMPINES ST 32,Tampines East,0.44091224364391257,4
489 JURONG WEST AVE 1,Lakeside,0.8994158255284093,2
475 SEGAR RD,Bukit Panjang,1.6310170143859837,1
119 ANG MO KIO AVE 3,Ang Mo Kio,0.5464848222527308,2
480 SEGAR RD,Bukit Panjang,1.6721802288275702,1
634 HOUGANG AVE 8,Kovan,1.3228871049109487,2
817C KEAT HONG LINK,Choa Chu Kang,1.0119523271351345,3
501B WELLINGTON CIRCLE,Sembawang,0.3676835751563537,1
282 TOH GUAN RD,Jurong East,0.8867761221231795,3
843 JURONG WEST ST 81,Pioneer,0.8158279638944165,2
505D YISHUN ST 51,Khatib,1.259514483381239,2
138 RIVERVALE ST,Sengkang,1.0721988281778336,3
492 ADMIRALTY LINK,Sembawang,0.8726890639814329,1
845 JURONG WEST ST 81,Pioneer,0.9864609847958673,2
631 ANG MO KIO AVE 4,Yio Chu Kang,0.5260693030555684,2
898A WOODLANDS DR 50,Woodlands,0.9373273480045887,2
817A KEAT HONG LINK,Choa Chu Kang,1.0818831361484307,4
319 CLEMENTI AVE 4,Clementi,0.2784008070194784,2
711 YISHUN AVE 5,Yishun,0.8978908006580852,2
293A COMPASSVALE CRES,Sengkang,0.5381797618170244,3
673 WOODLANDS DR 71,Woodlands,1.5397738119545084,2
74 WHAMPOA DR,Boon Keng,0.6695617937850901,8
653A JURONG WEST ST 61,Pioneer,0.12042609601538135,2
254 HOUGANG AVE 3,Kovan,0.700166266712067,2
137 PASIR RIS ST 11,Tampines East,0.9978607853451856,3
20 JOO SENG RD,Tai Seng,0.7356171301918808,9
23 BALAM RD,Tai Seng,0.5645544342763005,10
30 TELOK BLANGAH RISE,HarbourFront,0.833391062896999,5
410 JURONG WEST ST 42,Lakeside,1.212101689030998,2
373 HOUGANG ST 31,Kovan,0.6429915421599371,2
260 YISHUN ST 22,Yishun,0.7967471628838353,1
156 YISHUN ST 11,Yishun,0.2955262559345328,2
771 YISHUN AVE 3,Yishun,0.6867519014188646,2
860 TAMPINES AVE 5,Tampines,0.647009240443809,3
245 BT PANJANG RING RD,Bukit Panjang,1.1052238742342821,3
51 CIRCUIT RD,Mattar,0.35844134390235516,8
149 TAMPINES ST 12,Tampines,0.34537942280446376,5
924 HOUGANG AVE 9,Hougang,1.2761087548374,3
873 WOODLANDS ST 81,Woodlands,0.7907174646614817,2
131B KIM TIAN RD,Tiong Bahru,0.6429233490296647,5
601C PUNGGOL CTRL,Punggol,0.6964748164694637,2
141 LOR AH SOO,Kovan,0.7982419549131594,4
282 CHOA CHU KANG AVE 3,Choa Chu Kang,0.5838670507497244,2
514 HOUGANG AVE 10,Hougang,0.37995180341845747,3
18D HOLLAND DR,Buona Vista,0.40809821720536066,6
179 BT BATOK WEST AVE 8,Bukit Batok,0.8973767912559448,4
696 JURONG WEST CTRL 1,Boon Lay,0.4279458667642433,3
730 JURONG WEST ST 72,Pioneer,0.9425764928942441,2
260A PUNGGOL WAY,Punggol,0.6414775270783633,2
602 SENJA RD,Bukit Panjang,0.3418733254254951,2
616 SENJA RD,Bukit Panjang,0.7305586533536005,3
404 PANDAN GDNS,Jurong East,1.6717984100008034,2
705 BEDOK NTH RD,Bedok North,0.18407023296697808,5
207B COMPASSVALE LANE,Buangkok,0.5853164462702587,3
520 ANG MO KIO AVE 5,Ang Mo Kio,0.41149423558343085,2
27 TANGLIN HALT RD,Commonwealth,0.4851027861658915,6
311B CLEMENTI AVE 4,Clementi,0.5011623331830618,2
705 HOUGANG AVE 2,Kovan,0.6936861214077124,3
237 YISHUN RING RD,Yishun,0.6011498540541018,2
540 HOUGANG AVE 8,Buangkok,0.6168770294088453,3
306 WOODLANDS ST 31,Marsiling,0.3066418430987253,4
280B SENGKANG EAST AVE,Buangkok,0.3774307386038359,3
8C UPP BOON KENG RD,Kallang,0.1912246254780465,11
415 SAUJANA RD,Bukit Panjang,0.9099700025793683,2
112B DEPOT RD,Labrador Park,1.1871946475518622,5
663B PUNGGOL DR,Punggol,1.737408738692467,1
204 BT BATOK ST 21,Bukit Batok,0.1701203653430255,3
17 MARSILING LANE,Woodlands,1.153180904602333,3
405 PASIR RIS DR 6,Pasir Ris,0.7345589390161531,2
486 CHOA CHU KANG AVE 5,Choa Chu Kang,1.2866824025211763,1
533 UPP CROSS ST,Chinatown,0.1951923945942949,17
303A ANCHORVALE LINK,Buangkok,0.534929951258518,3
178C RIVERVALE CRES,Sengkang,1.721123465226299,1
250 TAMPINES ST 21,Tampines,0.6186694786508474,5
290G BT BATOK ST 24,Bukit Batok,1.0523308720916364,2
604 JURONG WEST ST 62,Pioneer,0.31441941816333074,2
423 BEDOK NTH AVE 1,Bedok,0.52484095822036,4
453C FERNVALE RD,Sengkang,2.2844533463507615,0
50 CIRCUIT RD,Mattar,0.3350591783807217,9
50 STRATHMORE AVE,Queenstown,0.33416819846257206,3
495 JURONG WEST ST 41,Lakeside,0.7193816953436695,2
438 YISHUN AVE 11,Yishun,1.5135270719903438,2
348 KANG CHING RD,Lakeside,0.41953196772071505,3
47 BENDEMEER RD,Geylang Bahru,0.5587703096261393,10
477B UPP SERANGOON VIEW,Buangkok,1.2962575154511933,3
372 JURONG EAST ST 32,Chinese Garden,0.6936526711519284,3
134 BEDOK RESERVOIR RD,Kaki Bukit,0.47196245253254604,5
837 HOUGANG CTRL,Hougang,0.25864796221190733,3
10 JLN BT HO SWEE,Tiong Bahru,0.644351649531479,11
101 BT BATOK WEST AVE 6,Bukit Batok,0.39610240164868943,4
10D BEDOK STH AVE 2,Bedok,0.7261203523673373,3
214 SERANGOON AVE 4,Serangoon,0.8251395626481335,4
291E BT BATOK ST 24,Bukit Batok,0.8482178222100102,3
633 PASIR RIS DR 3,Pasir Ris,1.0985762050524155,1
607 CHOA CHU KANG ST 62,Yew Tee,0.41334316327585685,2
7 ST. GEORGE'S LANE,Boon Keng,0.49284091564849947,9
447 HOUGANG AVE 10,Buangkok,0.4140304200481675,3
748 YISHUN ST 72,Yishun,0.29632676175536543,2
257 YISHUN RING RD,Yishun,0.730429549406779,1
805C KEAT HONG CL,Choa Chu Kang,1.409719074770851,2
56 NEW UPP CHANGI RD,Tanah Merah,0.652853276492528,3
442B FAJAR RD,Bukit Panjang,1.0493792695682225,2
745 PASIR RIS ST 71,Pasir Ris,1.6326447907547956,1
32 TELOK BLANGAH RISE,HarbourFront,0.8585732171221236,4
639 HOUGANG AVE 8,Kovan,1.2876999465076948,2
24 TEBAN GDNS RD,Jurong East,1.1812393728250066,1
509 SERANGOON NTH AVE 4,Kovan,1.5940103623577624,2
109A EDGEDALE PLAINS,Punggol,1.4275843591270976,2
712 BEDOK RESERVOIR RD,Bedok North,0.5145889617713494,5
690F WOODLANDS DR 75,Sembawang,1.5756598333623921,1
713 TAMPINES ST 71,Tampines,0.8228512702408916,2
103 YISHUN RING RD,Yishun,0.7099769673329643,2
488 JURONG WEST AVE 1,Lakeside,0.8029744129239273,2
833 YISHUN ST 81,Khatib,0.3409974963550567,2
690E WOODLANDS DR 75,Sembawang,1.543579717648694,1
375 BT BATOK ST 31,Bukit Gombak,0.20810416535960122,3
304 BT BATOK ST 31,Bukit Gombak,0.46898156528601526,2
667B JURONG WEST ST 65,Boon Lay,0.536414607917182,2
350 YISHUN AVE 11,Yishun,1.1271455203177676,2
835 WOODLANDS ST 83,Woodlands,0.6445652058138583,2
554 JURONG WEST ST 42,Lakeside,1.0441970112398757,1
246 JURONG EAST ST 24,Chinese Garden,0.83510389590603,3
409 PANDAN GDNS,Jurong East,1.719865950825093,1
516 WOODLANDS DR 14,Woodlands,0.5752993480016254,3
214 PASIR RIS ST 21,Tampines East,1.4181840476757053,2
385 TAMPINES ST 32,Tampines East,0.370798236969943,4
607 YISHUN ST 61,Khatib,0.5256854370633569,2
728 YISHUN ST 71,Yishun,0.6606130281622684,2
862 YISHUN AVE 4,Khatib,0.7067910340989171,2
273 BANGKIT RD,Bukit Panjang,1.4382033338330573,3
805A KEAT HONG CL,Choa Chu Kang,1.398066330198437,2
127 RIVERVALE ST,Sengkang,0.7595018149748954,3
117 POTONG PASIR AVE 1,Potong Pasir,0.824532022490265,8
12A MARSILING LANE,Woodlands,1.0111138359645817,3
540 WOODLANDS DR 16,Woodlands,1.1933615702595541,2
1 EAST COAST RD,Kembangan,1.4843759191168813,2
132 YISHUN ST 11,Yishun,0.5469627635469781,2
471B UPP SERANGOON CRES,Buangkok,1.0208791782009985,3
490 JURONG WEST AVE 1,Lakeside,0.9276761452085681,2
603 ANG MO KIO AVE 5,Yio Chu Kang,1.0347608118549518,2
80 LOR 4 TOA PAYOH,Toa Payoh,0.3381871580151771,6
161B PUNGGOL CTRL,Punggol,1.7803142411832436,1
315A YISHUN AVE 9,Yishun,0.8703748401492807,2
622 YISHUN RING RD,Khatib,0.2475347556314215,2
690D WOODLANDS DR 75,Sembawang,1.537826853457148,1
333 SEMBAWANG CL,Sembawang,0.46964922698874,1
854 WOODLANDS ST 83,Woodlands,0.8037450691768481,2
767 WOODLANDS CIRCLE,Woodlands,1.6071314380900361,2
333B YISHUN ST 31,Yishun,1.1777271891428531,1
347 UBI AVE 1,Ubi,0.48928295867362825,8
124 BEDOK NTH RD,Tanah Merah,0.8548054815295189,4
550 JURONG WEST ST 42,Lakeside,1.0467609309424508,2
832 HOUGANG CTRL,Hougang,0.3159998980666757,3
498F TAMPINES ST 45,Tampines East,0.7141020839542758,3
588A MONTREAL DR,Sembawang,0.6449692632278822,1
76A REDHILL RD,Redhill,0.10616220622665608,3
894C WOODLANDS DR 50,Woodlands,0.4609154532319652,3
422 CANBERRA RD,Sembawang,0.5085091976440264,1
863 WOODLANDS ST 83,Woodlands,1.030262025944698,2
391 YISHUN AVE 6,Yishun,1.5723253203572742,1
9 TOH YI DR,Beauty World,0.4359689786400371,2
614 CHOA CHU KANG ST 62,Yew Tee,0.5692919630553764,2
415 ANG MO KIO AVE 10,Ang Mo Kio,0.7644840158127924,3
104 SPOTTISWOODE PK RD,Outram Park,0.8271751244797516,6
863 JURONG WEST ST 81,Pioneer,1.3072074729780059,2
20 JLN KLINIK,Tiong Bahru,0.289043764656757,7
405A FERNVALE LANE,Buangkok,2.262601665227582,0
363 BT BATOK ST 31,Bukit Gombak,0.34611239024956086,3
77 INDUS RD,Tiong Bahru,0.5068631541964752,6
642 BT BATOK CTRL,Bukit Batok,0.234997219189155,2
66 LOR 4 TOA PAYOH,Toa Payoh,0.5627853991070584,7
108C MCNAIR RD,Boon Keng,0.24552589713455095,12
449 CLEMENTI AVE 3,Clementi,0.18833729486306244,2
484 CHOA CHU KANG AVE 5,Choa Chu Kang,1.2711846176609176,1
313A ANCHORVALE RD,Sengkang,0.8853586865422143,2
716 JURONG WEST ST 71,Pioneer,0.7056786769230871,2
383 BT BATOK WEST AVE 5,Bukit Gombak,0.3648376422588829,4
136 SIMEI ST 1,Simei,0.6174250234613287,5
404 CHOA CHU KANG AVE 3,Choa Chu Kang,0.8405981453016925,1
684 RACE COURSE RD,Farrer Park,0.26829876772285355,13
414 HOUGANG AVE 10,Hougang,0.5460395570384297,3
101 TAMPINES ST 11,Tampines West,0.8096911749169261,6
87 REDHILL CL,Redhill,0.4735391217487317,4
71 MARINE DR,Eunos,1.8191853048560878,2
146 TAMPINES AVE 5,Tampines West,0.5749464619282539,5
117A JLN TENTERAM,Boon Keng,0.902198874202819,7
642 YISHUN ST 61,Khatib,0.6318822100256346,2
328 SERANGOON AVE 3,Lorong Chuan,0.40214589639889425,4
188 BT BATOK WEST AVE 6,Bukit Batok,0.5388373622951139,4
316 HOUGANG AVE 7,Hougang,0.855618790531222,2
275A BISHAN ST 24,Bishan,0.8279401716914799,4
628 YISHUN ST 61,Khatib,0.44685201330930807,2
453 YISHUN ST 41,Khatib,1.4245305605657483,2
211 BISHAN ST 23,Bishan,0.5849551723618313,5
405 CHOA CHU KANG AVE 3,Choa Chu Kang,0.7895512214483668,1
673 CHOA CHU KANG CRES,Yew Tee,0.44152451454688946,2
266 TOH GUAN RD,Jurong East,0.9275362824646504,3
292 YISHUN ST 22,Yishun,0.8093122873263184,1
626 SENJA RD,Bukit Panjang,0.839228886984096,4
53 STIRLING RD,Queenstown,0.32130569622243915,6
313 JURONG EAST ST 32,Chinese Garden,0.5286850746867875,4
368 WOODLANDS AVE 1,Woodlands,0.4501040907553765,3
567 HOUGANG ST 51,Buangkok,0.6934906112425137,3
207 TOA PAYOH NTH,Braddell,0.29208639792824276,5
688B WOODLANDS DR 75,Sembawang,1.5791857479280627,1
228 CHOA CHU KANG CTRL,Choa Chu Kang,0.5508267335937755,3
411 PANDAN GDNS,Jurong East,1.6425884393034789,1
317 BT BATOK ST 32,Bukit Gombak,0.5022129053750017,2
426 PASIR RIS DR 6,Pasir Ris,0.8034997123350588,2
541 BEDOK NTH ST 3,Bedok North,0.6976326953233992,5
452 CHOA CHU KANG AVE 4,Choa Chu Kang,1.1481888979480568,1
659B JURONG WEST ST 65,Boon Lay,0.4669183502792567,2
818 JURONG WEST ST 81,Pioneer,0.8628446018098243,2
463 ANG MO KIO AVE 10,Ang Mo Kio,0.8997401920644941,2
22 HAVELOCK RD,Tiong Bahru,0.3347036454459764,7
403 WOODLANDS ST 41,Marsiling,0.29488072608830895,4
818 TAMPINES ST 81,Tampines West,0.307044044449185,4
113 C'WEALTH CRES,Commonwealth,0.4780783810531961,6
182 JELEBU RD,Bukit Panjang,0.19750083752938688,3
801C KEAT HONG CL,Choa Chu Kang,1.1390189849036811,1
672 WOODLANDS DR 71,Woodlands,1.5040034764361048,2
906 JURONG WEST ST 91,Pioneer,1.4132218259619593,2
236 LOR 1 TOA PAYOH,Braddell,0.5558434827032926,6
124 TECK WHYE LANE,Choa Chu Kang,0.8336695293424172,3
357 BT BATOK ST 31,Bukit Gombak,0.30905040559384717,4
204A PUNGGOL FIELD,Punggol,0.7116652729281271,2
681 CHOA CHU KANG CRES,Yew Tee,0.6618345897182617,2
662D EDGEDALE PLAINS,Punggol,1.7830175050207828,1
728 CLEMENTI WEST ST 2,Clementi,1.1141628449185388,2
123 TECK WHYE LANE,Choa Chu Kang,0.8947357441256767,3
188 PUNGGOL CTRL,Punggol,1.1423331494875977,2
70A TELOK BLANGAH HTS,Telok Blangah,0.6418249842147117,4
419 BEDOK NTH ST 1,Bedok,0.39840477122732265,4
291D COMPASSVALE ST,Sengkang,0.6586443307637546,3
387 TAMPINES ST 32,Tampines East,0.38345173059187365,4
463 JURONG WEST ST 41,Lakeside,0.7485786700446158,2
205 CHOA CHU KANG CTRL,Choa Chu Kang,0.6852327351167401,3
725 PASIR RIS ST 72,Pasir Ris,1.7407320116715796,1
334 BT BATOK ST 32,Bukit Gombak,0.7634405362897824,3
335B YISHUN ST 31,Yishun,1.0917540560416426,1
123 YISHUN ST 11,Yishun,0.6496757620846948,2
112 EDGEFIELD PLAINS,Punggol,1.120012691176218,2
28B DOVER CRES,Dover,0.7539637434321246,6
152 PASIR RIS ST 13,Tampines East,1.1153693862998253,2
244 BISHAN ST 22,Bishan,1.1327257929818395,3
741 TAMPINES ST 72,Tampines,1.2980988656602754,2
118 ANG MO KIO AVE 4,Yio Chu Kang,1.4079545691454278,2
512 CHOA CHU KANG ST 51,Choa Chu Kang,0.5855559088510879,2
4 TECK WHYE AVE,Choa Chu Kang,1.0201615074096888,4
215 BOON LAY PL,Lakeside,1.0585643413689365,2
59 LOR 5 TOA PAYOH,Braddell,0.6705912449583191,6
455 PASIR RIS DR 6,Pasir Ris,1.0153364041240742,2
256 PASIR RIS ST 21,Tampines East,1.5719934478534412,2
452 JURONG WEST ST 42,Lakeside,0.8478196098266084,2
13 MARSILING LANE,Woodlands,0.9145050574509905,3
196 PASIR RIS ST 12,Tampines East,1.214225672641897,2
38 BEO CRES,Tiong Bahru,0.2241357996763587,7
10 TECK WHYE AVE,Bukit Panjang,0.8395551634657702,3
341A SEMBAWANG CL,Sembawang,0.23595112532345017,1
293 CHOA CHU KANG AVE 3,Choa Chu Kang,0.9200894527843293,1
224C COMPASSVALE WALK,Sengkang,0.4515321274040997,4
201 BISHAN ST 23,Bishan,0.479498116724298,4
397 YISHUN AVE 6,Yishun,1.4045898563240709,2
605 ANG MO KIO AVE 5,Yio Chu Kang,0.9668934903633868,2
112 JURONG EAST ST 13,Chinese Garden,0.5074152597782435,4
880A TAMPINES AVE 8,Tampines West,0.9942843883448386,3
12 TELOK BLANGAH CRES,Telok Blangah,1.2860697128976235,5
312 ANG MO KIO AVE 3,Ang Mo Kio,0.4324002713271547,3
445 JURONG WEST ST 42,Lakeside,0.8629395215708232,2
46 SENG POH RD,Tiong Bahru,0.5819594759294945,9
467 SEGAR RD,Bukit Panjang,1.5826826872530382,1
144 TAMPINES ST 12,Tampines,0.6702897718991664,5
459 TAMPINES ST 42,Tampines East,0.27489658559344654,5
255 BT BATOK EAST AVE 4,Bukit Batok,0.9942053264806509,3
334 HOUGANG AVE 5,Hougang,0.6656793256282233,3
970 HOUGANG ST 91,Buangkok,1.5173717994425553,2
501A YISHUN ST 51,Khatib,0.8348208152226613,2
314C ANCHORVALE LINK,Sengkang,0.7249460928807541,2
185B RIVERVALE CRES,Sengkang,1.2807269487104955,3
588 WOODLANDS DR 16,Woodlands,1.3790831622713136,2
490B CHOA CHU KANG AVE 5,Choa Chu Kang,1.1324451203489205,1
82A LOR 4 TOA PAYOH,Toa Payoh,0.429839045337144,6
371 JURONG EAST ST 32,Chinese Garden,0.6535027765906491,3
103 HENDERSON CRES,Redhill,0.5107366664030286,4
46 JLN BT HO SWEE,Tiong Bahru,0.21261128956233372,6
820 JURONG WEST ST 81,Pioneer,0.9921817899387678,2
834 YISHUN ST 81,Khatib,0.28134625198279634,2
688B CHOA CHU KANG DR,Yew Tee,0.7389384530210142,1
165 SIMEI RD,Upper Changi,0.4639330620918323,4
218 PETIR RD,Cashew,1.1205797438793421,3
532 WOODLANDS DR 14,Woodlands,0.9531777785498668,2
430 CHOA CHU KANG AVE 4,Choa Chu Kang,0.39538722683436567,2
636A YISHUN ST 61,Khatib,0.7792305973798561,2
443 YISHUN AVE 11,Yishun,1.280705931485265,2
482 TAMPINES ST 43,Tampines East,0.6493661085633643,3
102C PUNGGOL FIELD,Punggol,0.7664189533027973,2
108 HOUGANG AVE 1,Kovan,0.9887158272770145,4
139 POTONG PASIR AVE 3,Potong Pasir,0.36770459343758544,5
506B SERANGOON NTH AVE 4,Kovan,1.7102685328380294,2
775 YISHUN RING RD,Khatib,0.5720330999592272,2
280 BT BATOK EAST AVE 3,Bukit Batok,0.8557665978069254,2
761 JURONG WEST ST 74,Pioneer,1.280321147645088,2
642A PUNGGOL DR,Punggol,1.7757407674941041,1
488 SEGAR RD,Bukit Panjang,1.588619028812221,1
637C PUNGGOL DR,Punggol,1.5557518250862594,1
509C YISHUN AVE 4,Khatib,0.8950954136929411,2
168 HOUGANG AVE 1,Kovan,1.0162601211812952,4
153 YISHUN ST 11,Yishun,0.18742479580282848,2
442 SIN MING AVE,Marymount,1.3500571131340846,2
361 BT BATOK ST 31,Bukit Gombak,0.21309415090690556,4
209 BT BATOK ST 21,Bukit Batok,0.40727368529764385,4
224 SERANGOON AVE 4,Serangoon,0.8699181996137866,5
15 BEDOK STH RD,Bedok,0.7240671059824141,3
797 YISHUN RING RD,Khatib,0.20719290996019035,2
383 TAMPINES ST 32,Tampines East,0.39576193806893706,4
668 JLN DAMAI,Kaki Bukit,0.19313061050115768,5
826 TAMPINES ST 81,Tampines West,0.6621302252794643,3
166B PUNGGOL CTRL,Punggol,1.8514511902142579,1
564 HOUGANG ST 51,Buangkok,0.6150714522544812,3
804 KING GEORGE'S AVE,Lavender,0.2650346199757519,18
596C ANG MO KIO ST 52,Ang Mo Kio,0.22012880408877583,2
678 CHOA CHU KANG CRES,Yew Tee,0.6121521229566529,2
653 WOODLANDS RING RD,Woodlands,1.4103477871865482,2
735 WOODLANDS CIRCLE,Woodlands,1.4298179156237913,2
120D CANBERRA CRES,Sembawang,1.3863802199966153,2
179 YUNG SHENG RD,Lakeside,1.169379078422957,3
395 TAMPINES AVE 7,Tampines East,0.08108000426424149,4
221 BISHAN ST 23,Bishan,0.7725247586583014,5
425 TAMPINES ST 41,Tampines,0.741700552608148,5
321 TAH CHING RD,Lakeside,0.8686996009563227,2
773 YISHUN AVE 3,Khatib,0.6403881290530894,2
32 NEW MKT RD,Chinatown,0.12095559440140166,17
120 TECK WHYE LANE,Choa Chu Kang,0.9888570009423318,3
167 WOODLANDS ST 11,Marsiling,0.22322237265208963,4
211D PUNGGOL WALK,Punggol,0.587993665370164,2
124 BT BATOK CTRL,Bukit Batok,0.35370831373762984,3
240 HOUGANG ST 22,Kovan,0.7404144024307519,3
331B ANCHORVALE ST,Sengkang,0.741026605000009,3
717 TAMPINES ST 72,Tampines,1.0292842934220527,2
306A ANCHORVALE LINK,Sengkang,0.7342084593147293,2
875 WOODLANDS ST 82,Woodlands,0.7097131998172984,2
248 JURONG EAST ST 24,Chinese Garden,0.8370184701821163,3
509 JELAPANG RD,Bukit Panjang,1.1722652405919212,2
308A ANCHORVALE RD,Sengkang,1.0815256798563624,2
232 BT BATOK EAST AVE 5,Bukit Batok,0.5956600843278259,2
545 SERANGOON NTH AVE 3,Kovan,2.267793395429489,0
408 PANDAN GDNS,Jurong East,1.8101794696737792,2
531 JURONG WEST ST 52,Lakeside,0.8077841961575323,2
624B WOODLANDS DR 52,Woodlands,1.5263693447895552,2
333 UBI AVE 1,Ubi,0.5826028536470387,8
277 TOH GUAN RD,Bukit Batok,0.9145611711239799,3
17 SENG POH RD,Tiong Bahru,0.7125481724569969,9
319 SERANGOON AVE 2,Lorong Chuan,0.36070224001400397,4
136 BEDOK RESERVOIR RD,Kaki Bukit,0.5172203566284082,5
94E BEDOK NTH AVE 4,Tanah Merah,0.9078942362435269,5
143 BISHAN ST 12,Bishan,0.7893164917302032,6
34 MARINE CRES,Kembangan,1.8686923825695958,1
420 PASIR RIS DR 6,Pasir Ris,0.6054830430053952,2
508 HOUGANG AVE 10,Hougang,0.5356196562755767,3
223 TAMPINES ST 24,Tampines East,0.27220585064163655,5
152 YUNG HO RD,Lakeside,1.888483095983237,1
739 WOODLANDS CIRCLE,Woodlands,1.42769696018452,2
462 CLEMENTI AVE 3,Clementi,0.42656267095121153,2
40 TEBAN GDNS RD,Jurong East,1.311406517110163,1
882 WOODLANDS ST 82,Woodlands,0.948917697460488,2
613A BEDOK RESERVOIR RD,Bedok North,0.30028390816597733,5
49 KIM PONG RD,Tiong Bahru,0.4683576306390449,7
41 HOLLAND DR,Dover,0.3539769072322283,5
506C YISHUN AVE 4,Khatib,0.8585698797248067,2
656D JURONG WEST ST 61,Pioneer,0.3562490879858061,2
200A SENGKANG EAST RD,Buangkok,0.4699598915757081,3
142 RIVERVALE CRES,Sengkang,1.0800288029422225,3
501 CHOA CHU KANG ST 51,Choa Chu Kang,0.47702532005417,2
663 YISHUN AVE 4,Khatib,0.8312122100192397,2
42 JLN BAHAGIA,Boon Keng,0.9391247125075735,8
7 TIONG BAHRU RD,Tiong Bahru,0.4601517072498838,9
441 SIN MING AVE,Marymount,1.3759883347106705,1
218 PASIR RIS ST 21,Pasir Ris,1.4051386669205632,2
256 KIM KEAT AVE,Potong Pasir,1.1481829462929096,6
103A DEPOT RD,Redhill,1.063129578659565,6
128 BEDOK RESERVOIR RD,Kaki Bukit,0.31839150159021756,5
35 LOR 5 TOA PAYOH,Toa Payoh,0.8134010124679077,7
156 YUNG LOH RD,Lakeside,1.8135798027667906,1
651 HOUGANG AVE 8,Hougang,1.2769771486271453,3
48 BENDEMEER RD,Bendemeer,0.23506470245129302,12
479 PASIR RIS DR 4,Pasir Ris,1.1185974114802901,1
477 SEGAR RD,Bukit Panjang,1.687434602166239,1
148 WOODLANDS ST 13,Marsiling,0.35229641244628335,4
706 CHOA CHU KANG ST 53,Choa Chu Kang,0.6165829787405386,2
130 KIM TIAN RD,Tiong Bahru,0.7264332826011948,6
726 JURONG WEST AVE 5,Pioneer,0.9181062877272738,2
476C UPP SERANGOON VIEW,Buangkok,1.345015526873878,3
603 YISHUN ST 61,Khatib,0.5920357274180202,2
148 SILAT AVE,Outram Park,1.0271811914811138,5
414 BEDOK NTH AVE 2,Bedok,0.6641941882448748,5
921 HOUGANG ST 91,Hougang,1.0887644273246364,3
247 KIM KEAT LINK,Toa Payoh,0.8840572829140988,7
38 UPP BOON KENG RD,Geylang Bahru,0.4891637336354018,12
548 HOUGANG ST 51,Buangkok,0.4362093807162925,3
574 PASIR RIS ST 53,Pasir Ris,0.37429799630043636,1
444 JURONG WEST AVE 1,Lakeside,0.86446314265434,2
328 HOUGANG AVE 5,Hougang,0.5335504071234629,3
535 PASIR RIS DR 1,Pasir Ris,0.3135326248874459,3
809 TAMPINES AVE 4,Tampines West,0.2058360100019483,4
137 BISHAN ST 12,Braddell,0.6775958975841174,6
7 JLN BT MERAH,Queenstown,0.8682815805330727,5
521 HOUGANG AVE 6,Hougang,0.28105114783494795,3
144 RIVERVALE DR,Sengkang,1.1962419686052481,3
172 GANGSA RD,Bukit Panjang,0.4847447208790748,3
54 CHAI CHEE ST,Bedok North,0.7246610647907219,5
8 EMPRESS RD,Farrer Road,0.29170045028095093,7
722 WOODLANDS AVE 6,Woodlands,1.728957265081855,2
174B HOUGANG AVE 1,Kovan,1.263676986535096,4
470C FERNVALE LINK,Sengkang,1.7937916935877058,1
261 JURONG EAST ST 24,Chinese Garden,0.8994891128472086,3
62 TEBAN GDNS RD,Jurong East,1.3464778017592713,1
667 JLN DAMAI,Kaki Bukit,0.14877279251379774,5
218 TAMPINES ST 24,Tampines East,0.41058985603101256,5
659 YISHUN AVE 4,Khatib,0.8246019750938289,2
127 BT BATOK WEST AVE 6,Bukit Batok,0.4983661874816661,3
102 RIVERVALE WALK,Buangkok,0.849932889161307,3
249 COMPASSVALE RD,Sengkang,0.4116406997350178,3
243 BT PANJANG RING RD,Bukit Panjang,1.01280927527323,3
30 JLN KLINIK,Tiong Bahru,0.1856147565444843,7
320D ANCHORVALE DR,Sengkang,0.41511873140713945,3
23 SIN MING RD,Marymount,0.6877556581316447,4
936 JURONG WEST ST 91,Pioneer,1.0693071041274012,2
458 JURONG WEST ST 41,Lakeside,0.6630442068694788,2
517A JURONG WEST ST 52,Lakeside,0.12713457311782142,3
318B YISHUN AVE 9,Yishun,1.0778833446856406,1
197 PASIR RIS ST 12,Tampines East,1.2606320458929237,2
65 MARINE DR,Eunos,1.967356836529574,2
433 HOUGANG AVE 8,Hougang,0.5428383006782319,3
504 JELAPANG RD,Bukit Panjang,0.8650204411225375,2
469 PASIR RIS DR 6,Pasir Ris,0.9181216005884988,2
225 CHOA CHU KANG CTRL,Choa Chu Kang,0.4826254863150565,3
23 TOA PAYOH EAST,Toa Payoh,1.111390627117703,6
671 CHOA CHU KANG CRES,Yew Tee,0.5745824473408826,2
189 PASIR RIS ST 12,Tampines East,1.1001399017240396,2
307A ANCHORVALE RD,Sengkang,0.8648340153538704,2
648 ANG MO KIO AVE 5,Yio Chu Kang,0.4122846773431477,2
223 BISHAN ST 23,Bishan,0.8339584654623375,4
57 C'WEALTH DR,Commonwealth,0.5330755800486473,6
222 SERANGOON AVE 4,Serangoon,0.9846173493541819,4
